,k,testing_disparity,model,metric,Group 0 value,Group 1 value,diff,overall
0.8888888888888888,3.0,2.0,TestedOnlyModel,AUC,0.7008064516129032,0.6124087591240875,0.0883976924888156,0.6227962128872139
0.8888888888888888,3.0,2.0,TestedOnlyModel,xAUC,0.6953771289537712,0.6384024577572964,0.0569746711964748,
0.8888888888888888,3.0,2.0,TestedOnlyModel,ROCGap,0.1204657142857143,-0.0320555523809523,0.1525212666666666,
0.8888888888888888,3.0,2.0,DCEMModel,AUC,0.5951612903225807,0.5691229289769436,0.026038361345637,0.5718540307013512
0.8888888888888888,3.0,2.0,DCEMModel,xAUC,0.5916058394160584,0.5753456221198157,0.0162602172962427,
0.8888888888888888,3.0,2.0,DCEMModel,ROCGap,0.0448290476190476,-0.0188115097142857,0.0636405573333333,
0.8888888888888888,3.0,2.0,YObsModel,AUC,0.7169354838709677,0.6228247016568185,0.0941107822141492,0.6326684437907896
0.8888888888888888,3.0,2.0,YObsModel,xAUC,0.6732360097323601,0.6642857142857143,0.0089502954466458,
0.8888888888888888,3.0,2.0,YObsModel,ROCGap,0.1186059523809523,-0.0244938095238095,0.1430997619047619,
0.8888888888888888,0.3333333333333333,2.0,TestedOnlyModel,AUC,0.45,0.3436334144363341,0.1063665855636658,0.3490945858994393
0.8888888888888888,0.3333333333333333,2.0,TestedOnlyModel,xAUC,0.4648418491484185,0.3973886328725038,0.0674532162759146,
0.8888888888888888,0.3333333333333333,2.0,TestedOnlyModel,ROCGap,0.1153239850420554,0.0,0.1153239850420554,
0.8888888888888888,0.3333333333333333,2.0,DCEMModel,AUC,0.589516129032258,0.3685783802572124,0.2209377487750456,0.3755951833808254
0.8888888888888888,0.3333333333333333,2.0,DCEMModel,xAUC,0.5586374695863747,0.5643625192012289,-0.0057250496148542,
0.8888888888888888,0.3333333333333333,2.0,DCEMModel,ROCGap,0.1763712446586395,0.0,0.1763712446586395,
0.8888888888888888,0.3333333333333333,2.0,YObsModel,AUC,0.4241935483870968,0.5957015409570154,-0.1715079925699186,0.5814413089438367
0.8888888888888888,0.3333333333333333,2.0,YObsModel,xAUC,0.4161800486618005,0.6057603686635945,-0.189580320001794,
0.8888888888888888,0.3333333333333333,2.0,YObsModel,ROCGap,0.0,-0.1703503784965986,0.1703503784965986,
0.8888888888888888,4.0,1.0,TestedOnlyModel,AUC,0.6790322580645162,0.6290464604333218,0.0499857976311943,0.6354168581671109
0.8888888888888888,4.0,1.0,TestedOnlyModel,xAUC,0.6616788321167884,0.6572964669738863,0.004382365142902,
0.8888888888888888,4.0,1.0,TestedOnlyModel,ROCGap,0.0839404761904762,-0.033931270095238,0.1178717462857143,
0.8888888888888888,4.0,1.0,DCEMModel,AUC,0.6653225806451613,0.6155833622986908,0.0497392183464704,0.6201397187241474
0.8888888888888888,4.0,1.0,DCEMModel,xAUC,0.6600973236009733,0.6213517665130568,0.0387455570879164,
0.8888888888888888,4.0,1.0,DCEMModel,ROCGap,0.0650290563809523,-0.0152657142857142,0.0802947706666666,
0.8888888888888888,4.0,1.0,YObsModel,AUC,0.6580645161290323,0.6200092689143784,0.0380552472146539,0.6246989613015902
0.8888888888888888,4.0,1.0,YObsModel,xAUC,0.6295620437956204,0.6495391705069125,-0.019977126711292,
0.8888888888888888,4.0,1.0,YObsModel,ROCGap,0.0944335714285714,-0.056375238095238,0.1508088095238095,
0.8888888888888888,1.0,1.5,TestedOnlyModel,AUC,0.771774193548387,0.5680338315374812,0.2037403620109058,0.5881147164261421
0.8888888888888888,1.0,1.5,TestedOnlyModel,xAUC,0.7299270072992701,0.614516129032258,0.115410878267012,
0.8888888888888888,1.0,1.5,TestedOnlyModel,ROCGap,0.2058190433893557,-0.0024938095238095,0.2083128529131653,
0.8888888888888888,1.0,1.5,DCEMModel,AUC,0.6112903225806452,0.3620322094774649,0.2492581131031802,0.3841345711922052
0.8888888888888888,1.0,1.5,DCEMModel,xAUC,0.612043795620438,0.362442396313364,0.2496013993070739,
0.8888888888888888,1.0,1.5,DCEMModel,ROCGap,0.2488216325490196,0.0,0.2488216325490196,
0.8888888888888888,1.0,1.5,YObsModel,AUC,0.7096774193548387,0.6151894334376086,0.0944879859172301,0.6257468517326961
0.8888888888888888,1.0,1.5,YObsModel,xAUC,0.6663017031630171,0.6620583717357911,0.0042433314272259,
0.8888888888888888,1.0,1.5,YObsModel,ROCGap,0.1150940476190476,-0.0202145551428571,0.1353086027619048,
0.8888888888888888,1.0,1.0,TestedOnlyModel,AUC,0.7306451612903225,0.5580581624377244,0.1725869988525981,0.5750712381652725
0.8888888888888888,1.0,1.0,TestedOnlyModel,xAUC,0.7298053527980535,0.5754992319508448,0.1543061208472086,
0.8888888888888888,1.0,1.0,TestedOnlyModel,ROCGap,0.1772131594993197,-0.004105238095238,0.1813183975945578,
0.8888888888888888,1.0,1.0,DCEMModel,AUC,0.6024193548387097,0.3545591472598772,0.2478602075788324,0.3770567147715782
0.8888888888888888,1.0,1.0,DCEMModel,xAUC,0.6085158150851582,0.358678955453149,0.2498368596320092,
0.8888888888888888,1.0,1.0,DCEMModel,ROCGap,0.2490894811648352,0.0,0.2490894811648352,
0.8888888888888888,1.0,1.0,YObsModel,AUC,0.7241935483870968,0.6167072181670722,0.1074863302200246,0.6282195054692526
0.8888888888888888,1.0,1.0,YObsModel,xAUC,0.6746958637469587,0.6660522273425499,0.0086436364044087,
0.8888888888888888,1.0,1.0,YObsModel,ROCGap,0.1304466862857143,-0.0225638095238095,0.1530104958095238,
0.8888888888888888,2.0,0.5,TestedOnlyModel,AUC,0.707258064516129,0.5926775576410613,0.1145805068750677,0.6038146888500782
0.8888888888888888,2.0,0.5,TestedOnlyModel,xAUC,0.7335766423357665,0.586405529953917,0.1471711123818494,
0.8888888888888888,2.0,0.5,TestedOnlyModel,ROCGap,0.1284830443736264,-0.01314,0.1416230443736264,
0.8888888888888888,2.0,0.5,DCEMModel,AUC,0.5983870967741935,0.4970223612559379,0.1013647355182556,0.5044673223641879
0.8888888888888888,2.0,0.5,DCEMModel,xAUC,0.6326034063260341,0.4655145929339477,0.1670888133920863,
0.8888888888888888,2.0,0.5,DCEMModel,ROCGap,0.1009710184380952,0.0,0.1009710184380952,
0.8888888888888888,2.0,0.5,YObsModel,AUC,0.7104838709677419,0.6180859691808597,0.0923979017868822,0.6281919294052762
0.8888888888888888,2.0,0.5,YObsModel,xAUC,0.6841849148418492,0.6519969278033794,0.0321879870384698,
0.8888888888888888,2.0,0.5,YObsModel,ROCGap,0.1262302380952381,-0.0338333333333333,0.1600635714285714,
0.8888888888888888,10.0,1.5,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.8888888888888888,10.0,1.5,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.8888888888888888,10.0,1.5,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.8888888888888888,10.0,1.5,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.8888888888888888,10.0,1.5,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.8888888888888888,10.0,1.5,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.8888888888888888,10.0,1.5,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.8888888888888888,10.0,1.5,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.8888888888888888,10.0,1.5,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.8888888888888888,4.0,1.5,TestedOnlyModel,AUC,0.6766129032258065,0.6150503997219325,0.0615625035038739,0.6231638937402335
0.8888888888888888,4.0,1.5,TestedOnlyModel,xAUC,0.6565693430656935,0.6508448540706605,0.0057244889950329,
0.8888888888888888,4.0,1.5,TestedOnlyModel,ROCGap,0.0955190476190476,-0.0339535699047619,0.1294726175238095,
0.8888888888888888,4.0,1.5,DCEMModel,AUC,0.6427419354838709,0.6072645116440737,0.0354774238397972,0.6103318319698502
0.8888888888888888,4.0,1.5,DCEMModel,xAUC,0.6385644768856448,0.6095238095238096,0.0290406673618351,
0.8888888888888888,4.0,1.5,DCEMModel,ROCGap,0.0505307142857142,-0.0150585714285714,0.0655892857142857,
0.8888888888888888,4.0,1.5,YObsModel,AUC,0.6685483870967742,0.618792723902213,0.0497556631945612,0.6245518889603824
0.8888888888888888,4.0,1.5,YObsModel,xAUC,0.6327250608272507,0.6534562211981567,-0.020731160370906,
0.8888888888888888,4.0,1.5,YObsModel,ROCGap,0.100176787047619,-0.0504228571428571,0.1505996441904762,
0.8888888888888888,3.0,0.6666666666666667,TestedOnlyModel,AUC,0.6895161290322581,0.6042173560421735,0.0852987729900845,0.6133100468793088
0.8888888888888888,3.0,0.6666666666666667,TestedOnlyModel,xAUC,0.6686131386861314,0.6316436251920123,0.036969513494119,
0.8888888888888888,3.0,0.6666666666666667,TestedOnlyModel,ROCGap,0.1079428571428571,-0.0226731748571428,0.130616032,
0.8888888888888888,3.0,0.6666666666666667,DCEMModel,AUC,0.6056451612903225,0.5693662379793767,0.0362789233109458,0.5723595918742531
0.8888888888888888,3.0,0.6666666666666667,DCEMModel,xAUC,0.616301703163017,0.5618279569892473,0.0544737461737697,
0.8888888888888888,3.0,0.6666666666666667,DCEMModel,ROCGap,0.0479941623809523,-0.0117176293333333,0.0597117917142857,
0.8888888888888888,3.0,0.6666666666666667,YObsModel,AUC,0.707258064516129,0.6174950758892365,0.0897629886268925,0.6271991911021234
0.8888888888888888,3.0,0.6666666666666667,YObsModel,xAUC,0.6594890510948905,0.6635176651305683,-0.0040286140356777,
0.8888888888888888,3.0,0.6666666666666667,YObsModel,ROCGap,0.1207459523809524,-0.0309904761904761,0.1517364285714285,
1.0,5.0,1.0,TestedOnlyModel,AUC,0.6814516129032258,0.5796547329394045,0.1017968799638212,0.5897968563287067
1.0,5.0,1.0,TestedOnlyModel,xAUC,0.6519464720194648,0.6055299539170507,0.046416518102414,
1.0,5.0,1.0,TestedOnlyModel,ROCGap,0.1329028571428571,-0.0312243478571428,0.164127205,
1.0,5.0,1.0,DCEMModel,AUC,0.6758064516129032,0.6418375622755185,0.0339688893373847,0.6444434231087416
1.0,5.0,1.0,DCEMModel,xAUC,0.6658150851581508,0.6426267281105991,0.0231883570475517,
1.0,5.0,1.0,DCEMModel,ROCGap,0.0768828571428571,-0.0417652159999999,0.1186480731428571,
1.0,5.0,1.0,YObsModel,AUC,0.5846774193548387,0.4171706638859923,0.1675067554688464,0.4341759352881699
1.0,5.0,1.0,YObsModel,xAUC,0.5447688564476886,0.4629032258064516,0.0818656306412369,
1.0,5.0,1.0,YObsModel,ROCGap,0.1900319520952381,-0.0216378968095238,0.2116698489047619,
1.0,1.0,2.0,TestedOnlyModel,AUC,0.6629032258064517,0.4257328235430425,0.2371704022634091,0.4481294236602628
1.0,1.0,2.0,TestedOnlyModel,xAUC,0.6113138686131386,0.4738863287250384,0.1374275398881002,
1.0,1.0,2.0,TestedOnlyModel,ROCGap,0.2376228534857143,-0.0001238095238095,0.2377466630095238,
1.0,1.0,2.0,DCEMModel,AUC,0.4637096774193548,0.5386282006719962,-0.0749185232526414,0.53183196985017
1.0,1.0,2.0,DCEMModel,xAUC,0.5034063260340632,0.512058371735791,-0.0086520457017278,
1.0,1.0,2.0,DCEMModel,ROCGap,0.0113006527619047,-0.0862988040331263,0.097599456795031,
1.0,1.0,2.0,YObsModel,AUC,0.6209677419354839,0.4156065345846367,0.2053612073508471,0.4367588932806324
1.0,1.0,2.0,YObsModel,xAUC,0.581265206812652,0.4647465437788018,0.1165186630338501,
1.0,1.0,2.0,YObsModel,ROCGap,0.2219734287238095,-0.0138485714285714,0.2358220001523809,
1.0,10.0,0.5,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
1.0,10.0,0.5,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
1.0,10.0,0.5,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
1.0,10.0,0.5,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
1.0,10.0,0.5,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
1.0,10.0,0.5,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
1.0,10.0,0.5,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
1.0,10.0,0.5,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
1.0,10.0,0.5,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
1.0,3.0,1.0,TestedOnlyModel,AUC,0.5758064516129032,0.4720773954350596,0.1037290561778435,0.4820112142660171
1.0,3.0,1.0,TestedOnlyModel,xAUC,0.563625304136253,0.4870199692780338,0.0766053348582191,
1.0,3.0,1.0,TestedOnlyModel,ROCGap,0.1249561904761904,-0.0210774335757575,0.146033624051948,
1.0,3.0,1.0,DCEMModel,AUC,0.4774193548387097,0.6032904646043332,-0.1258711097656235,0.5930232558139535
1.0,3.0,1.0,DCEMModel,xAUC,0.4838199513381995,0.6004608294930875,-0.116640878154888,
1.0,3.0,1.0,DCEMModel,ROCGap,0.000255238095238,-0.1264705366394557,0.1267257747346938,
1.0,3.0,1.0,YObsModel,AUC,0.5879032258064516,0.4110531803962461,0.1768500454102055,0.4292306278150565
1.0,3.0,1.0,YObsModel,xAUC,0.5542579075425791,0.4542242703533026,0.1000336371892764,
1.0,3.0,1.0,YObsModel,ROCGap,0.1982469720095238,-0.0190884095238095,0.2173353815333333,
1.0,2.0,2.0,TestedOnlyModel,AUC,0.589516129032258,0.5559610705596107,0.0335550584726472,0.5595367221251953
1.0,2.0,2.0,TestedOnlyModel,xAUC,0.5656934306569343,0.5815668202764976,-0.0158733896195633,
1.0,2.0,2.0,TestedOnlyModel,ROCGap,0.0766038095238095,-0.0427714555497835,0.119375265073593,
1.0,2.0,2.0,DCEMModel,AUC,0.5758064516129032,0.5770941953423705,-0.0012877437294672,0.5762386248736097
1.0,2.0,2.0,DCEMModel,xAUC,0.6103406326034063,0.5526113671274961,0.0577292654759101,
1.0,2.0,2.0,DCEMModel,ROCGap,0.0294612770980392,-0.0301919047619047,0.0596531818599439,
1.0,2.0,2.0,YObsModel,AUC,0.5758064516129032,0.4095817402386745,0.1662247113742286,0.4269785825903116
1.0,2.0,2.0,YObsModel,xAUC,0.5481751824817518,0.4523809523809524,0.0957942301007994,
1.0,2.0,2.0,YObsModel,ROCGap,0.189308581484127,-0.0215350761904761,0.2108436576746032,
1.0,10.0,2.0,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
1.0,10.0,2.0,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
1.0,10.0,2.0,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
1.0,10.0,2.0,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
1.0,10.0,2.0,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
1.0,10.0,2.0,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
1.0,10.0,2.0,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
1.0,10.0,2.0,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
1.0,10.0,2.0,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
1.0,0.3333333333333333,0.6666666666666667,TestedOnlyModel,AUC,0.5806451612903226,0.3478855289074267,0.2327596323828958,0.370273003033367
1.0,0.3333333333333333,0.6666666666666667,TestedOnlyModel,xAUC,0.5487834549878345,0.3838709677419354,0.164912487245899,
1.0,0.3333333333333333,0.6666666666666667,TestedOnlyModel,ROCGap,0.2327429181754386,0.0,0.2327429181754386,
1.0,0.3333333333333333,0.6666666666666667,DCEMModel,AUC,0.5459677419354839,0.5534932221063608,-0.0075254801708768,0.5515212795293685
1.0,0.3333333333333333,0.6666666666666667,DCEMModel,xAUC,0.5802919708029197,0.5158218125960061,0.0644701582069136,
1.0,0.3333333333333333,0.6666666666666667,DCEMModel,ROCGap,0.0186585714285714,-0.0322675207435992,0.0509260921721707,
1.0,0.3333333333333333,0.6666666666666667,YObsModel,AUC,0.5580645161290323,0.3984011122697254,0.1596634038593068,0.4145601617795753
1.0,0.3333333333333333,0.6666666666666667,YObsModel,xAUC,0.5169099756690998,0.4444700460829493,0.0724399295861504,
1.0,0.3333333333333333,0.6666666666666667,YObsModel,ROCGap,0.1640265319278911,-0.0037733333333333,0.1677998652612245,
1.0,0.5,1.5,TestedOnlyModel,AUC,0.5669354838709677,0.3475842891901286,0.219351194680839,0.3697214817538377
1.0,0.5,1.5,TestedOnlyModel,xAUC,0.5515815085158151,0.3811827956989247,0.1703987128168904,
1.0,0.5,1.5,TestedOnlyModel,ROCGap,0.2205175163140283,0.0,0.2205175163140283,
1.0,0.5,1.5,DCEMModel,AUC,0.482258064516129,0.5096744293824585,-0.0274163648663295,0.507813218126666
1.0,0.5,1.5,DCEMModel,xAUC,0.55,0.4701996927803379,0.079800307219662,
1.0,0.5,1.5,DCEMModel,ROCGap,0.0267344803623693,-0.0539274845714285,0.0806619649337979,
1.0,0.5,1.5,YObsModel,AUC,0.6395161290322581,0.4263237168346657,0.2131924121975923,0.4480466954683335
1.0,0.5,1.5,YObsModel,xAUC,0.5969586374695863,0.476036866359447,0.1209217711101393,
1.0,0.5,1.5,YObsModel,ROCGap,0.2230000588571428,-0.0056595238095238,0.2286595826666667,
1.0,10.0,1.0,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
1.0,10.0,1.0,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
1.0,10.0,1.0,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
1.0,10.0,1.0,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
1.0,10.0,1.0,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
1.0,10.0,1.0,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
1.0,10.0,1.0,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
1.0,10.0,1.0,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
1.0,10.0,1.0,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
1.0,0.25,0.6666666666666667,TestedOnlyModel,AUC,0.4774193548387097,0.3602711157455683,0.1171482390931413,0.3721114072984649
1.0,0.25,0.6666666666666667,TestedOnlyModel,xAUC,0.4517031630170316,0.3885560675883256,0.0631470954287059,
1.0,0.25,0.6666666666666667,TestedOnlyModel,ROCGap,0.1168481254086021,0.0,0.1168481254086021,
1.0,0.25,0.6666666666666667,DCEMModel,AUC,0.5451612903225806,0.5578496118642104,-0.0126883215416297,0.5576063976468425
1.0,0.25,0.6666666666666667,DCEMModel,xAUC,0.5751824817518248,0.5398617511520737,0.0353207305997511,
1.0,0.25,0.6666666666666667,DCEMModel,ROCGap,0.0279744546320346,-0.0394804761904761,0.0674549308225108,
1.0,0.25,0.6666666666666667,YObsModel,AUC,0.4935483870967742,0.3607809060363804,0.1327674810603937,0.373821123265006
1.0,0.25,0.6666666666666667,YObsModel,xAUC,0.4239659367396594,0.4221198156682028,0.0018461210714565,
1.0,0.25,0.6666666666666667,YObsModel,ROCGap,0.1370599103785714,-0.0012223809523809,0.1382822913309523,
1.0,1.0,0.6666666666666667,TestedOnlyModel,AUC,0.635483870967742,0.4127563434132777,0.2227275275544642,0.4342310874161228
1.0,1.0,0.6666666666666667,TestedOnlyModel,xAUC,0.6271289537712895,0.4327188940092166,0.1944100597620729,
1.0,1.0,0.6666666666666667,TestedOnlyModel,ROCGap,0.2243204761904761,-0.0016892673214285,0.2260097435119047,
1.0,1.0,0.6666666666666667,DCEMModel,AUC,0.5290322580645161,0.5446993395898505,-0.0156670815253343,0.5421086496920673
1.0,1.0,0.6666666666666667,DCEMModel,xAUC,0.5682481751824817,0.511136712749616,0.0571114624328656,
1.0,1.0,0.6666666666666667,DCEMModel,ROCGap,0.024217619047619,-0.0411973214217687,0.0654149404693877,
1.0,1.0,0.6666666666666667,YObsModel,AUC,0.6387096774193548,0.4153748117251767,0.2233348656941781,0.4386984097803107
1.0,1.0,0.6666666666666667,YObsModel,xAUC,0.6055961070559611,0.4678955453149001,0.137700561741061,
1.0,1.0,0.6666666666666667,YObsModel,ROCGap,0.2377237364718615,-0.0160242857142857,0.2537480221861472,
1.0,3.0,0.5,TestedOnlyModel,AUC,0.6241935483870967,0.4734445603058742,0.1507489880812225,0.4876734994025186
1.0,3.0,0.5,TestedOnlyModel,xAUC,0.581265206812652,0.5084485407066052,0.0728166661060468,
1.0,3.0,0.5,TestedOnlyModel,ROCGap,0.1695442857142857,-0.0188010145238095,0.1883453002380952,
1.0,3.0,0.5,DCEMModel,AUC,0.5508064516129032,0.6250839995365542,-0.074277547923651,0.6178692894567516
1.0,3.0,0.5,DCEMModel,xAUC,0.5469586374695864,0.6271121351766513,-0.0801534977070649,
1.0,3.0,0.5,DCEMModel,ROCGap,0.0032933333333333,-0.0773566217959183,0.0806499551292517,
1.0,3.0,0.5,YObsModel,AUC,0.589516129032258,0.4076700266481288,0.1818461023841291,0.4259674602445077
1.0,3.0,0.5,YObsModel,xAUC,0.5514598540145985,0.4530721966205837,0.0983876573940147,
1.0,3.0,0.5,YObsModel,ROCGap,0.1937274482,-0.012492219047619,0.2062196672476191,
1.0,4.0,2.0,TestedOnlyModel,AUC,0.5798387096774194,0.4705480245626231,0.1092906851147962,0.4820755584152955
1.0,4.0,2.0,TestedOnlyModel,xAUC,0.5470802919708029,0.5089861751152074,0.0380941168555954,
1.0,4.0,2.0,TestedOnlyModel,ROCGap,0.1348409523809524,-0.0254710726753246,0.1603120250562771,
1.0,4.0,2.0,DCEMModel,AUC,0.6298387096774194,0.6388251651025374,-0.008986455425118,0.6376780954131813
1.0,4.0,2.0,DCEMModel,xAUC,0.6047445255474453,0.6522273425499232,-0.0474828170024779,
1.0,4.0,2.0,DCEMModel,ROCGap,0.0534011757823129,-0.0604561118639455,0.1138572876462585,
1.0,4.0,2.0,YObsModel,AUC,0.5903225806451613,0.3995481404240528,0.1907744402211084,0.418760915525324
1.0,4.0,2.0,YObsModel,xAUC,0.5328467153284672,0.4566820276497695,0.0761646876786976,
1.0,4.0,2.0,YObsModel,ROCGap,0.2053606793333333,-0.0161307904761904,0.2214914698095238,
1.0,2.0,1.5,TestedOnlyModel,AUC,0.5911290322580646,0.5638048893523346,0.0273241429057299,0.5675245886570457
1.0,2.0,1.5,TestedOnlyModel,xAUC,0.5627737226277372,0.5925499231950845,-0.0297762005673473,
1.0,2.0,1.5,TestedOnlyModel,ROCGap,0.0618792602380952,-0.034485696547619,0.0963649567857142,
1.0,2.0,1.5,DCEMModel,AUC,0.4629032258064516,0.5696327192677557,-0.1067294934613041,0.5605570364923247
1.0,2.0,1.5,DCEMModel,xAUC,0.4849148418491484,0.556605222734255,-0.0716903808851065,
1.0,2.0,1.5,DCEMModel,ROCGap,0.0035571428571428,-0.1103052848979592,0.113862427755102,
1.0,2.0,1.5,YObsModel,AUC,0.5782258064516129,0.4088865716602943,0.1693392347913186,0.425710083647394
1.0,2.0,1.5,YObsModel,xAUC,0.531021897810219,0.4539170506912442,0.0771048471189748,
1.0,2.0,1.5,YObsModel,ROCGap,0.1901896964444444,-0.0215988857142857,0.2117885821587302,
1.0,0.5,0.6666666666666667,TestedOnlyModel,AUC,0.5379032258064517,0.3659830842312594,0.1719201415751922,0.3805956429818917
1.0,0.5,0.6666666666666667,TestedOnlyModel,xAUC,0.5467153284671533,0.3646697388632872,0.182045589603866,
1.0,0.5,0.6666666666666667,TestedOnlyModel,ROCGap,0.1741249130735931,-2.476190476190475e-05,0.174149674978355,
1.0,0.5,0.6666666666666667,DCEMModel,AUC,0.4879032258064516,0.5265322674081798,-0.0386290416017282,0.5215369059656219
1.0,0.5,0.6666666666666667,DCEMModel,xAUC,0.5457420924574209,0.4873271889400922,0.0584149035173287,
1.0,0.5,0.6666666666666667,DCEMModel,ROCGap,0.0201061904761904,-0.0562599901449275,0.076366180621118,
1.0,0.5,0.6666666666666667,YObsModel,AUC,0.625,0.4207623682076237,0.2042376317923763,0.4413089438367497
1.0,0.5,0.6666666666666667,YObsModel,xAUC,0.595985401459854,0.4593701996927803,0.1366152017670737,
1.0,0.5,0.6666666666666667,YObsModel,ROCGap,0.2112562493333333,-0.0080447619047619,0.2193010112380952,
1.0,5.0,0.5,TestedOnlyModel,AUC,0.5935483870967742,0.472934770015062,0.1206136170817121,0.4847872047063149
1.0,5.0,0.5,TestedOnlyModel,xAUC,0.5684914841849148,0.4995391705069124,0.0689523136780023,
1.0,5.0,0.5,TestedOnlyModel,ROCGap,0.1510371428571428,-0.0303989974891774,0.1814361403463203,
1.0,5.0,0.5,DCEMModel,AUC,0.6790322580645162,0.6354304252114471,0.043601832853069,0.6390936666973067
1.0,5.0,0.5,DCEMModel,xAUC,0.6706812652068127,0.6402457757296467,0.030435489477166,
1.0,5.0,0.5,DCEMModel,ROCGap,0.0685534438639456,-0.0259799999999999,0.0945334438639456,
1.0,5.0,0.5,YObsModel,AUC,0.589516129032258,0.4198586490557293,0.1696574799765287,0.4367129331740049
1.0,5.0,0.5,YObsModel,xAUC,0.5512165450121654,0.4622887864823348,0.0889277585298305,
1.0,5.0,0.5,YObsModel,ROCGap,0.1882329662190476,-0.0194938095238095,0.2077267757428572,
1.0,0.25,1.5,TestedOnlyModel,AUC,0.4790322580645161,0.391993975205654,0.087038282858862,0.3997242393602353
1.0,0.25,1.5,TestedOnlyModel,xAUC,0.4378345498783455,0.4195084485407066,0.0183261013376389,
1.0,0.25,1.5,TestedOnlyModel,ROCGap,0.0860035063047619,-0.0001128571428571,0.086116363447619,
1.0,0.25,1.5,DCEMModel,AUC,0.5330645161290323,0.5557177615571777,-0.0226532454281453,0.5534148359224194
1.0,0.25,1.5,DCEMModel,xAUC,0.5759124087591241,0.5177419354838709,0.0581704732752531,
1.0,0.25,1.5,DCEMModel,ROCGap,0.0223523809523809,-0.0497727824468864,0.0721251633992674,
1.0,0.25,1.5,YObsModel,AUC,0.4475806451612903,0.3905225350480825,0.0570581101132078,0.3967092563654747
1.0,0.25,1.5,YObsModel,xAUC,0.3927007299270073,0.4401689708141321,-0.0474682408871248,
1.0,0.25,1.5,YObsModel,ROCGap,0.0661184264380952,-0.0071361904761904,0.0732546169142857,
1.0,5.0,0.6666666666666667,TestedOnlyModel,AUC,0.6016129032258064,0.4734098018769551,0.1282031013488512,0.4853111499218678
1.0,5.0,0.6666666666666667,TestedOnlyModel,xAUC,0.5726277372262774,0.4983870967741935,0.0742406404520837,
1.0,5.0,0.6666666666666667,TestedOnlyModel,ROCGap,0.1556633333333333,-0.0273566165367965,0.1830199498701298,
1.0,5.0,0.6666666666666667,DCEMModel,AUC,0.5629032258064516,0.626984126984127,-0.0640809011776754,0.6213346814964611
1.0,5.0,0.6666666666666667,DCEMModel,xAUC,0.5772506082725061,0.6172043010752688,-0.0399536928027627,
